num__Income,num__AverageSpend,num__GroupSize,num__WaitTime,num__ServiceRating,num__FoodRating,num__AmbianceRating,num__SpendPerPerson,num__OnlineReservation,num__DeliveryOrder,num__LoyaltyProgramMember,cat__Gender_Female,cat__Gender_Male,cat__VisitFrequency_Daily,cat__VisitFrequency_Monthly,cat__VisitFrequency_Rarely,cat__VisitFrequency_Weekly,cat__PreferredCuisine_American,cat__PreferredCuisine_Chinese,cat__PreferredCuisine_Indian,cat__PreferredCuisine_Italian,cat__PreferredCuisine_Mexican,cat__TimeOfVisit_Breakfast,cat__TimeOfVisit_Dinner,cat__TimeOfVisit_Lunch,cat__DiningOccasion_Business,cat__DiningOccasion_Casual,cat__DiningOccasion_Celebration,cat__MealType_Dine-in,cat__MealType_Takeaway,cat__AgeGroup_Adult,cat__AgeGroup_Senior,cat__AgeGroup_Youth,HighSatisfaction
1.4157696461466789,-0.5130136765889988,0.369464975842391,-0.4038358810508757,-0.03501415441502559,-1.4159846458970304,0.01899153268419227,-0.5470004331006155,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.027178669241632068,0.6838985027646243,-0.7982908740545428,-0.1979110111688215,-0.03501415441502559,-1.4159846458970304,-1.36221084434798,0.44551283573549233,-0.6520568589229075,1.201662121130765,1.0253204627247283,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.5308850758200268,-0.2748249686344393,-1.576794773985832,-1.15782550325212,-1.435580331016054,-0.0023560476637222347,-1.36221084434798,1.7258110975407492,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.33798757991809,-0.08336022654369062,0.7587169258080356,-0.2088743793503851,-1.435580331016054,-1.4159846458970304,1.4001939097163645,-0.5075358273204152,-0.6520568589229075,1.201662121130765,-0.9753048303966929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.8612686804134787,0.5403518908905159,-0.019786974123253583,0.4255909236717563,-0.03501415441502559,0.704458251452932,0.01899153268419227,-0.14809966706266553,1.533608589980693,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.498893170899777,1.76471668341121,-1.576794773985832,0.06606343989265567,-0.03501415441502559,-0.0023560476637222347,1.4001939097163645,4.848698621571451,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.3046412581329279,0.13197275665514832,-1.1875428240201873,-1.6320798966765384,0.6652689338854887,0.704458251452932,0.01899153268419227,0.7100334382227356,1.533608589980693,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.5387830004858276,1.4907955459557216,-1.576794773985832,1.30816280454134,1.365552022186003,-0.7091703467803764,-0.6716096558318938,4.429278453383144,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.0206669851340706,0.760274901951172,0.369464975842391,-0.46795006631716846,-0.03501415441502559,-0.0023560476637222347,0.7095927212002784,-0.2220632907753908,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.7013592380350981,1.4997089458493091,1.5372208257393247,-1.3195265856846112,0.6652689338854887,-0.7091703467803764,-0.6716096558318938,-0.3317825776982746,1.533608589980693,-0.8321806790905579,-0.9753048303966929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.5773630242117302,-1.0246727470483759,-0.019786974123253583,-0.09751080126705555,-0.03501415441502559,0.704458251452932,0.01899153268419227,-0.6273638107214136,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.681431571593398,0.6238501571306275,1.1479688757736801,-0.5533522271514179,-0.7352972427155399,1.411272550569586,0.7095927212002784,-0.4248139736439914,-0.6520568589229075,1.201662121130765,-0.9753048303966929,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.1414166493316512,0.5679562251322043,0.7587169258080356,0.9412511689040752,0.6652689338854887,-0.0023560476637222347,0.7095927212002784,-0.3650676815909555,-0.6520568589229075,1.201662121130765,1.0253204627247283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.15897521573089277,1.2915459227174206,0.7587169258080356,1.2148402202185478,-0.7352972427155399,-1.4159846458970304,1.4001939097163645,-0.20679057647768753,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-1.4444489570898624,1.4447496006207134,1.1479688757736801,-0.9642093443670432,0.6652689338854887,0.704458251452932,-1.36221084434798,-0.26769677111053974,1.533608589980693,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6215665657886081,-0.7143283469492016,-1.1875428240201873,1.5509046780304736,-0.7352972427155399,-1.4159846458970304,-1.36221084434798,0.062117482358676195,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-1.333136101749553,-0.45101074356029114,0.7587169258080356,-0.9455378483508603,-1.435580331016054,-1.4159846458970304,-0.6716096558318938,-0.587955241417906,-0.6520568589229075,1.201662121130765,1.0253204627247283,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.6284682915693558,1.6666719756951884,-0.4090389240888982,-0.2009671167422388,-1.435580331016054,-0.7091703467803764,0.7095927212002784,0.47817794671586816,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.4950193570420531,-1.3222470229576055,-0.7982908740545428,-0.1987334705202126,-0.03501415441502559,-0.0023560476637222347,1.4001939097163645,-0.5784046095369519,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.522267816422233,0.8046635122719529,0.7587169258080356,1.299395825305478,1.365552022186003,0.704458251452932,-1.36221084434798,-0.31329062576397937,1.533608589980693,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.343092142210294,-0.6955268502841503,0.7587169258080356,-0.9057408254338346,-0.03501415441502559,1.411272550569586,0.7095927212002784,-0.6414403886705194,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2980557620548516,-1.062305108566651,0.369464975842391,-0.1545769575376578,-0.7352972427155399,-0.7091703467803764,-1.36221084434798,-0.6871769737676044,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.15029743348167116,-0.6629937636393926,-1.576794773985832,-1.7665447100828713,-0.7352972427155399,-0.0023560476637222347,1.4001939097163645,1.1314582016716395,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.3623609967714287,0.9423623643896128,0.369464975842391,1.0707078763789621,-1.435580331016054,0.704458251452932,1.4001939097163645,-0.17559544311289643,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.6716336459839927,-1.6690164650668102,-1.576794773985832,1.1775962478066808,1.365552022186003,-0.7091703467803764,0.01899153268419227,-0.40893482733477626,-0.6520568589229075,1.201662121130765,1.0253204627247283,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1.5517220658201296,-0.47830655169297953,0.7587169258080356,-0.7449996907584903,-0.03501415441502559,-0.0023560476637222347,0.7095927212002784,-0.5939258923370485,1.533608589980693,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.6223018123672648,-1.3534049237439716,-1.576794773985832,1.2026415774914372,-0.7352972427155399,0.704458251452932,0.7095927212002784,0.07432048831353247,-0.6520568589229075,1.201662121130765,1.0253204627247283,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2878046491932559,1.0114782542098026,-0.7982908740545428,-0.14825939721922887,-0.7352972427155399,1.411272550569586,-0.6716096558318938,0.6127064006699093,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.3215146601763816,1.523660781551394,0.7587169258080356,0.4730954173733406,-0.03501415441502559,-1.4159846458970304,-1.36221084434798,-0.1560180626723905,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.3595175521749633,-0.8365051107659175,0.369464975842391,-1.528850683856908,-0.7352972427155399,0.704458251452932,0.7095927212002784,-0.6295538965964167,1.533608589980693,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.05237945345543086,-0.6317205587351682,1.1479688757736801,0.6634418498693011,-0.7352972427155399,-1.4159846458970304,0.7095927212002784,-0.6651256951638022,-0.6520568589229075,-0.8321806790905579,1.0253204627247283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9585542010343763,-0.7206316411886934,0.369464975842391,-0.7679102830688079,-0.7352972427155399,0.704458251452932,0.01899153268419227,-0.5999835425460412,1.533608589980693,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.2774006166537306,-0.732782719340017,-0.7982908740545428,1.3381793906974189,1.365552022186003,1.411272550569586,1.4001939097163645,-0.2775476796180051,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.5837507638441611,0.14792269791940552,0.369464975842391,-0.5860106057101562,-1.435580331016054,-1.4159846458970304,0.01899153268419227,-0.37833263821802765,1.533608589980693,1.201662121130765,-0.9753048303966929,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.4958284658729715,1.5220608595430491,0.369464975842391,-0.5621398734141434,1.365552022186003,-1.4159846458970304,0.01899153268419227,-0.02765916566560137,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
1.5065802757637967,1.1822492857783684,1.1479688757736801,-1.5374226943583829,0.6652689338854887,1.411272550569586,-0.6716096558318938,-0.31793838774123445,-0.6520568589229075,1.201662121130765,1.0253204627247283,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-1.301829361185091,1.2995579188660922,-0.019786974123253583,-0.5104552772096783,-0.7352972427155399,0.704458251452932,-1.36221084434798,0.08439522026222117,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.19362872064862638,0.3161340216454745,0.369464975842391,-0.9949981441774455,-1.435580331016054,1.411272550569586,1.4001939097163645,-0.3354059146460957,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.6774865182109888,0.10304398508336603,-0.019786974123253583,0.22441393138365853,-0.03501415441502559,-0.7091703467803764,0.01899153268419227,-0.28201832489790885,1.533608589980693,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.991573852488308,-0.6844403809096048,-0.4090389240888982,-0.4926893089276962,0.6652689338854887,-0.0023560476637222347,0.01899153268419227,-0.42181095994255746,1.533608589980693,-0.8321806790905579,1.0253204627247283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0467822880796782,-0.7912733135993858,-0.4090389240888982,0.07872464579942527,-1.435580331016054,-0.7091703467803764,-0.6716096558318938,-0.46270583849503794,1.533608589980693,-0.8321806790905579,1.0253204627247283,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.2893409106571499,0.5838440459098484,-1.1875428240201873,0.10935966441838782,0.6652689338854887,-0.0023560476637222347,1.4001939097163645,1.0559795997698171,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.45153257775133865,-0.6050705952492141,-0.7982908740545428,1.5769196307794549,-0.7352972427155399,-0.7091703467803764,0.01899153268419227,-0.21236463573972253,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.9998563476091905,-0.3749649865209192,-0.7982908740545428,0.5043086827892698,-1.435580331016054,-0.7091703467803764,-1.36221084434798,-0.09492093885381735,-0.6520568589229075,1.201662121130765,-0.9753048303966929,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-1.4090312303906731,-1.0165585248281386,-0.4090389240888982,-1.473957516128775,1.365552022186003,-0.0023560476637222347,-0.6716096558318938,-0.5489433976531515,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.5794448697543166,-1.7988049229309933,-1.1875428240201873,1.310182230390305,-0.03501415441502559,-0.7091703467803764,1.4001939097163645,-0.7681421904065825,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2521761026922857,-0.37420117476526205,1.5372208257393247,1.4529343958946372,-0.03501415441502559,0.704458251452932,-1.36221084434798,-0.6505911650728272,1.533608589980693,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.4275306679969462,-1.1704926624718317,-0.7982908740545428,1.7029454849449919,-0.7352972427155399,0.704458251452932,1.4001939097163645,-0.5009506386732941,1.533608589980693,1.201662121130765,-0.9753048303966929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.002046225780243648,-0.5236065010068808,-0.4090389240888982,-0.06588962023951782,0.6652689338854887,-0.7091703467803764,0.7095927212002784,-0.3602449070397032,1.533608589980693,1.201662121130765,1.0253204627247283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.41243332242196634,1.7632058871351097,-0.4090389240888982,0.5792600056720623,-1.435580331016054,-0.7091703467803764,-1.36221084434798,0.5151304339792746,1.533608589980693,-0.8321806790905579,1.0253204627247283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5367301301460403,1.6178110973128839,-0.7982908740545428,-1.2793531473010071,1.365552022186003,-0.0023560476637222347,-1.36221084434798,0.9221728714392113,-0.6520568589229075,1.201662121130765,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.46708053813267925,1.5495836789605448,-0.4090389240888982,0.09487474489009746,-0.03501415441502559,1.411272550569586,-1.36221084434798,0.43335738853851064,1.533608589980693,-0.8321806790905579,-0.9753048303966929,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.548093242140392,-0.22237985809240196,0.7587169258080356,0.8084737560533928,-1.435580331016054,0.704458251452932,0.01899153268419227,-0.5379448075876498,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.05548904553169896,-0.5217303623784431,1.1479688757736801,0.24020262907640208,0.6652689338854887,1.411272550569586,-1.36221084434798,-0.6440739669713681,-0.6520568589229075,-0.8321806790905579,-0.9753048303966929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
